SoC,Voltage_V,Voltage_OCV
0.15627382460325334,3.706,3.706
0.1563262547868277,3.706,3.706
0.15637868497040197,3.706,3.706
0.15643111515397623,3.706,3.706
0.15648354533755038,3.706,3.706
0.15653466476653555,3.706,3.706
0.1565870949501098,3.706,3.706
0.15663952513368407,3.706,3.706
0.15669195531725832,3.706,3.706
0.15674438550083258,3.706,3.706
0.15679681568440684,3.706,3.706
0.1568492458679811,3.706,3.706
0.15690167605155536,3.706,3.706
0.15695410623512973,3.706,3.706
0.1570078471732933,3.706,3.706
0.15705896660227836,3.707,3.707
0.15711139678585273,3.707,3.707
0.157163826969427,3.707,3.707
0.15721625715300125,3.707,3.707
0.1572686873365754,3.707,3.707
0.15732111752014977,3.707,3.707
0.15737354770372403,3.707,3.707
0.15742597788729829,3.707,3.707
0.15747840807087254,3.707,3.707
0.1575295274998576,3.707,3.707
0.15758064692884266,3.707,3.707
0.15763307711241692,3.707,3.707
0.15768550729599118,3.707,3.707
0.15773793747956555,3.707,3.707
0.1577903676631397,3.707,3.707
0.15784279784671396,3.707,3.707
0.15789391727569901,3.707,3.707
0.15794503670468407,3.707,3.707
0.15799746688825833,3.707,3.707
0.1580498970718326,3.707,3.707
0.15810232725540685,3.707,3.707
0.15815475743898122,3.707,3.707
0.15820718762255548,3.707,3.707
0.15825961780612974,3.707,3.707
0.158312047989704,3.708,3.708
0.15836447817327826,3.708,3.708
0.15841559760226331,3.708,3.708
0.15846802778583757,3.708,3.708
0.15851914721482263,3.708,3.708
0.1585715773983969,3.708,3.708
0.15862400758197115,3.708,3.708
0.1586764377655454,3.708,3.708
0.15872886794911978,3.708,3.708
0.15877998737810473,3.708,3.708
0.15883110680708967,3.708,3.708
0.15888353699066393,3.708,3.708
0.158934656419649,3.708,3.708
0.15898708660322325,3.708,3.708
0.1590395167867975,3.708,3.708
0.15909194697037177,3.708,3.708
0.15914306639935683,3.708,3.708
0.1591954965829312,3.708,3.708
0.15924792676650534,3.708,3.708
0.1593003569500796,3.708,3.708
0.15935147637906477,3.708,3.708
0.15940390656263903,3.708,3.708
0.1594563367462133,3.708,3.708
0.15950876692978744,3.708,3.708
0.1595611971133618,3.708,3.708
0.15961362729693607,3.708,3.708
0.15966605748051033,3.708,3.708
0.15971848766408459,3.708,3.708
0.15977091784765896,3.709,3.709
0.15982334803123321,3.709,3.709
0.15987577821480747,3.708,3.708
0.15992820839838173,3.709,3.709
0.1599806385819561,3.709,3.709
0.16003306876553036,3.709,3.709
0.1600854989491045,3.709,3.709
0.16013661837808957,3.709,3.709
0.16018904856166394,3.709,3.709
0.1602414787452382,3.709,3.709
0.16029390892881246,3.709,3.709
0.16034633911238672,3.709,3.709
0.16039876929596097,3.709,3.709
0.16045119947953523,3.709,3.709
0.1605036296631095,3.709,3.709
0.16055605984668386,3.709,3.709
0.16060849003025812,3.709,3.709
0.16066092021383238,3.709,3.709
0.16071335039740664,3.709,3.709
0.1607644698263917,3.709,3.709
0.16081690000996596,3.709,3.709
0.16086933019354022,3.709,3.709
0.16092176037711448,3.709,3.709
0.16097419056068885,3.709,3.709
0.1610253099896738,3.709,3.709
0.16107642941865874,3.709,3.709
0.161128859602233,3.709,3.709
0.16118128978580737,3.709,3.709
0.16123371996938163,3.71,3.71
0.1612861501529559,3.71,3.71
0.16133858033653015,3.71,3.71
0.16139101052010452,3.71,3.71
0.16144344070367878,3.71,3.71
0.16149587088725303,3.71,3.71
0.16154699031623798,3.71,3.71
0.16159942049981235,3.71,3.71
0.1616518506833866,3.71,3.71
0.16170428086696087,3.71,3.71
0.16175671105053524,3.71,3.71
0.1618078304795202,3.71,3.71
0.16186026066309445,3.71,3.71
0.1619113800920794,3.71,3.71
0.16196381027565365,3.71,3.71
0.16201624045922802,3.71,3.71
0.16206867064280228,3.71,3.71
0.16212110082637654,3.71,3.71
0.1621735310099509,3.71,3.71
0.16222596119352517,3.71,3.71
0.16227839137709943,3.71,3.71
0.1623308215606737,3.71,3.71
0.16238325174424795,3.71,3.71
0.1624356819278222,3.71,3.71
0.16248811211139647,3.71,3.71
0.16254054229497072,3.71,3.71
0.1625929724785451,3.71,3.71
0.16264671341670878,3.71,3.71
0.16269914360028292,3.71,3.71
0.1627515737838573,3.71,3.71
0.16280400396743155,3.711,3.711
0.1628564341510058,3.711,3.711
0.16290886433458007,3.711,3.711
0.16296129451815444,3.711,3.711
0.1630137247017287,3.711,3.711
0.16306615488530296,3.711,3.711
0.1631172743142879,3.711,3.711
0.16316839374327297,3.711,3.711
0.16322082392684722,3.711,3.711
0.16327325411042148,3.711,3.711
0.16332568429399574,3.711,3.711
0.1633781144775701,3.711,3.711
0.16343054466114437,3.711,3.711
0.16348297484471863,3.711,3.711
0.163535405028293,3.711,3.711
0.16358652445727795,3.711,3.711
0.1636389546408522,3.711,3.711
0.16369138482442647,3.711,3.711
0.16374250425341152,3.711,3.711
0.16379493443698578,3.711,3.711
0.16384736462056004,3.711,3.711
0.1638984840495451,3.711,3.711
0.16395091423311936,3.711,3.711
0.16400334441669362,3.711,3.711
0.16405446384567868,3.711,3.711
0.16410689402925294,3.712,3.712
0.1641593242128273,3.712,3.712
0.16421175439640145,3.712,3.712
0.1642641845799757,3.711,3.711
0.16431661476354997,3.711,3.711
0.16436904494712434,3.712,3.712
0.1644214751306986,3.712,3.712
0.16447390531427286,3.712,3.712
0.16452633549784712,3.712,3.712
0.1645787656814215,3.712,3.712
0.16463119586499575,3.712,3.712
0.1646823152939807,3.712,3.712
0.16473474547755496,3.712,3.712
0.16478586490654,3.712,3.712
0.16483829509011427,3.712,3.712
0.16489072527368853,3.712,3.712
0.1649431554572628,3.712,3.712
0.16499558564083716,3.712,3.712
0.16504801582441142,3.712,3.712
0.16510044600798568,3.712,3.712
0.16515156543697063,3.712,3.712
0.165203995620545,3.712,3.712
0.16525642580411926,3.712,3.712
0.16530885598769351,3.712,3.712
0.16536128617126788,3.712,3.712
0.16541371635484214,3.712,3.712
0.1654661465384164,3.712,3.712
0.16551857672199066,3.712,3.712
0.16557100690556492,3.712,3.712
0.16562343708913918,3.712,3.712
0.16567586727271344,3.712,3.712
0.1657282974562877,3.712,3.712
0.16578072763986207,3.712,3.712
0.16583315782343633,3.712,3.712
0.1658855880070106,3.712,3.712
0.16593670743599553,3.713,3.713
0.1659891376195699,3.713,3.713
0.16604156780314416,3.713,3.713
0.1660926872321291,3.713,3.713
0.16614511741570337,3.713,3.713
0.16619754759927774,3.713,3.713
0.166249977782852,3.713,3.713
0.16630240796642626,3.713,3.713
0.16635483815000052,3.713,3.713
0.1664072683335749,3.713,3.713
0.16645969851714915,3.713,3.713
0.1665121287007234,3.713,3.713
0.16656455888429778,3.713,3.713
0.16661698906787192,3.713,3.713
0.16666941925144618,3.713,3.713
0.16672053868043124,3.713,3.713
0.1667729688640056,3.713,3.713
0.16682539904757987,3.713,3.713
0.16687782923115402,3.713,3.713
0.16693025941472828,3.713,3.713
0.16698268959830265,3.713,3.713
0.1670351197818769,3.713,3.713
0.16708623921086196,3.713,3.713
0.1671386693944361,3.713,3.713
0.16719109957801048,3.713,3.713
0.16724352976158474,3.713,3.713
0.167295959945159,3.713,3.713
0.16734839012873326,3.713,3.713
0.16740082031230763,3.714,3.714
0.1674532504958819,3.714,3.714
0.16750568067945615,3.714,3.714
0.16755811086303052,3.714,3.714
0.16761054104660478,3.714,3.714
0.16766297123017893,3.714,3.714
0.16771540141375318,3.714,3.714
0.16776783159732755,3.714,3.714
0.1678189510263126,3.714,3.714
0.16787138120988687,3.714,3.714
0.16792381139346102,3.714,3.714
0.1679762415770354,3.714,3.714
0.16802867176060965,3.714,3.714
0.1680811019441839,3.714,3.714
0.16813353212775817,3.714,3.714
0.16818596231133254,3.714,3.714
0.1682383924949068,3.714,3.714
0.16829082267848106,3.714,3.714
0.16834325286205531,3.714,3.714
0.16839568304562968,3.714,3.714
0.16844811322920394,3.714,3.714
0.1685005434127781,3.714,3.714
0.16855297359635246,3.714,3.714
0.16860409302533752,3.714,3.714
0.16865652320891178,3.714,3.714
0.16871026414707535,3.714,3.714
0.16876269433064972,3.715,3.715
0.16881512451422398,3.714,3.714
0.16886624394320893,3.715,3.715
0.16891867412678319,3.715,3.715
0.16897110431035756,3.715,3.715
0.16902353449393182,3.715,3.715
0.16907596467750607,3.715,3.715
0.16912970561566976,3.715,3.715
0.16918082504465481,3.715,3.715
0.16923325522822896,3.715,3.715
0.16928568541180322,3.715,3.715
0.1693381155953776,3.715,3.715
0.16939054577895185,3.715,3.715
0.1694429759625261,3.715,3.715
0.16949540614610048,3.715,3.715
0.16954783632967474,3.715,3.715
0.169600266513249,3.715,3.715
0.16965138594223395,3.715,3.715
0.16970381612580832,3.715,3.715
0.16975624630938257,3.715,3.715
0.16980867649295683,3.715,3.715
0.1698611066765311,3.715,3.715
0.16991353686010546,3.715,3.715
0.16996727779826903,3.715,3.715
0.1700197079818433,3.715,3.715
0.17007213816541766,3.715,3.715
0.17012456834899192,3.715,3.715
0.17017699853256618,3.715,3.715
0.17022942871614044,3.716,3.716
0.1702818588997148,3.716,3.716
0.17033428908328896,3.716,3.716
0.17038671926686322,3.716,3.716
0.17043914945043748,3.716,3.716
0.17049157963401185,3.716,3.716
0.1705440098175861,3.716,3.716
0.17059644000116037,3.716,3.716
0.17064887018473474,3.716,3.716
0.17069998961371968,3.716,3.716
0.17075241979729394,3.716,3.716
0.1708048499808682,3.716,3.716
0.17085728016444257,3.716,3.716
0.17090971034801683,3.716,3.716
0.1709621405315911,3.716,3.716
0.17101457071516535,3.716,3.716
0.17106700089873972,3.716,3.716
0.17111943108231398,3.716,3.716
0.17117186126588813,3.716,3.716
0.17122429144946238,3.716,3.716
0.17127672163303675,3.716,3.716
0.17132915181661101,3.716,3.716
0.17138158200018527,3.716,3.716
0.17143401218375953,3.716,3.716
0.1714864423673339,3.717,3.717
0.17153756179631885,3.717,3.717
0.1715886812253039,3.717,3.717
0.17164111140887817,3.717,3.717
0.17169354159245243,3.717,3.717
0.17174597177602668,3.717,3.717
0.17179840195960094,3.717,3.717
0.1718508321431753,3.717,3.717
0.17190326232674957,3.717,3.717
0.17195569251032383,3.717,3.717
0.1720081226938981,3.717,3.717
0.17206055287747246,3.717,3.717
0.17211298306104672,3.717,3.717
0.17216541324462098,3.717,3.717
0.17221784342819513,3.717,3.717
0.1722702736117695,3.717,3.717
0.17232270379534376,3.717,3.717
0.17237513397891802,3.717,3.717
0.17242756416249228,3.717,3.717
0.17247868359147733,3.717,3.717
0.1725311137750516,3.717,3.717
0.17258354395862585,3.717,3.717
0.1726359741422001,3.717,3.717
0.17268840432577448,3.718,3.718
0.17274083450934874,3.717,3.717
0.172793264692923,3.717,3.717
0.17284569487649737,3.717,3.717
0.17289812506007163,3.718,3.718
0.1729505552436459,3.718,3.718
0.17300167467263083,3.718,3.718
0.1730541048562052,3.718,3.718
0.17310522428519015,3.718,3.718
0.1731576544687644,3.718,3.718
0.17321008465233867,3.718,3.718
0.17326251483591304,3.718,3.718
0.1733149450194873,3.718,3.718
0.17336737520306156,3.718,3.718
0.17341980538663582,3.718,3.718
0.17347092481562087,3.718,3.718
0.17352335499919513,3.718,3.718
0.1735757851827694,3.718,3.718
0.17362821536634365,3.718,3.718
0.17368064554991802,3.718,3.718
0.17373307573349228,3.718,3.718
0.17378550591706643,3.718,3.718
0.1738379361006407,3.718,3.718
0.17389036628421506,3.718,3.718
0.17394279646778932,3.718,3.718
0.17399522665136358,3.718,3.718
0.17404765683493795,3.718,3.718
0.1741000870185122,3.719,3.719
0.17415251720208647,3.719,3.719
0.17420494738566072,3.719,3.719
0.17425606681464578,3.719,3.719
0.17430849699822004,3.719,3.719
0.1743609271817943,3.719,3.719
0.17441335736536856,3.719,3.719
0.17446578754894293,3.719,3.719
0.1745182177325172,3.719,3.719
0.17457064791609145,3.719,3.719
0.1746217673450764,3.719,3.719
0.17467419752865077,3.719,3.719
0.17472662771222502,3.719,3.719
0.17477905789579928,3.719,3.719
0.17483148807937354,3.719,3.719
0.1748839182629478,3.719,3.719
0.17493634844652206,3.719,3.719
0.17498877863009632,3.719,3.719
0.1750425195682601,3.719,3.719
0.17509494975183437,3.719,3.719
0.17514737993540852,3.719,3.719
0.17519981011898278,3.719,3.719
0.17525224030255715,3.719,3.719
0.1753046704861314,3.719,3.719
0.17535710066970567,3.72,3.72
0.17540953085328004,3.72,3.72
0.1754619610368543,3.72,3.72
0.17551439122042856,3.72,3.72
0.17556682140400282,3.72,3.72
0.17561925158757719,3.72,3.72
0.17567168177115144,3.72,3.72
0.1757241119547256,3.72,3.72
0.17577654213829985,3.72,3.72
0.17582897232187422,3.72,3.72
0.17588140250544848,3.72,3.72
0.17593383268902274,3.72,3.72
0.175986262872597,3.72,3.72
0.17603869305617137,3.72,3.72
0.17609112323974563,3.72,3.72
0.1761435534233199,3.72,3.72
0.17619598360689426,3.72,3.72
0.1762484137904684,3.72,3.72
0.17630084397404266,3.72,3.72
0.17635196340302772,3.72,3.72
0.1764043935866021,3.72,3.72
0.17645682377017635,3.72,3.72
0.1765092539537505,3.721,3.721
0.17656168413732476,3.72,3.72
0.17661411432089913,3.721,3.721
0.1766665445044734,3.721,3.721
0.17671897468804765,3.721,3.721
0.1767714048716219,3.721,3.721
0.17682383505519628,3.721,3.721
0.17687626523877054,3.721,3.721
0.1769286954223448,3.721,3.721
0.17698112560591905,3.721,3.721
0.17703355578949342,3.721,3.721
0.17708598597306757,3.721,3.721
0.17713841615664183,3.721,3.721
0.1771908463402162,3.721,3.721
0.17724458727837988,3.721,3.721
0.17729701746195414,3.721,3.721
0.1773494476455284,3.721,3.721
0.17740318858369208,3.721,3.721
0.17745430801267703,3.721,3.721
0.1775054274416621,3.721,3.721
0.17755785762523635,3.721,3.721
0.1776102878088106,3.721,3.721
0.17766271799238487,3.721,3.721
0.17771514817595913,3.721,3.721
0.1777675783595335,3.722,3.722
0.17782000854310775,3.721,3.721
0.17787243872668201,3.722,3.722
0.17792486891025638,3.722,3.722
0.17797729909383064,3.722,3.722
0.1780284185228156,3.722,3.722
0.17808084870638985,3.722,3.722
0.17813327888996422,3.722,3.722
0.17818570907353848,3.722,3.722
0.17823813925711274,3.722,3.722
0.178290569440687,3.722,3.722
0.17834299962426137,3.722,3.722
0.17839542980783551,3.722,3.722
0.17844785999140977,3.722,3.722
0.17850029017498403,3.722,3.722
0.1785527203585584,3.722,3.722
0.17860515054213266,3.722,3.722
0.17865758072570692,3.722,3.722
0.17871001090928118,3.722,3.722
0.17876244109285555,3.722,3.722
0.1788148712764298,3.722,3.722
0.17886730146000407,3.722,3.722
0.17891973164357844,3.722,3.722
0.1789721618271526,3.722,3.722
0.17902459201072685,3.722,3.722
0.1790770221943011,3.723,3.723
0.17912945237787548,3.722,3.722
0.17918188256144973,3.723,3.723
0.179234312745024,3.723,3.723
0.17928674292859825,3.723,3.723
0.1793378623575833,3.723,3.723
0.17939029254115757,3.723,3.723
0.17944272272473183,3.723,3.723
0.1794951529083061,3.723,3.723
0.17954758309188046,3.723,3.723
0.17960001327545472,3.723,3.723
0.17965244345902898,3.723,3.723
0.17970487364260335,3.723,3.723
0.1797573038261775,3.723,3.723
0.17980973400975175,3.723,3.723
0.179862164193326,3.723,3.723
0.17991459437690038,3.723,3.723
0.17996702456047464,3.723,3.723
0.1800194547440489,3.723,3.723
0.18007188492762316,3.723,3.723
0.18012431511119753,3.723,3.723
0.1801767452947718,3.723,3.723
0.18022917547834605,3.723,3.723
0.180280294907331,3.723,3.723
0.18033272509090537,3.724,3.724
0.18038515527447962,3.723,3.723
0.18043758545805388,3.724,3.724
0.18049001564162814,3.724,3.724
0.1805411350706132,3.724,3.724
0.18059225449959815,3.724,3.724
0.1806446846831724,3.724,3.724
0.18069711486674667,3.724,3.724
0.18074954505032104,3.724,3.724
0.1808019752338953,3.724,3.724
0.18085440541746955,3.724,3.724
0.18090683560104381,3.724,3.724
0.18095926578461818,3.724,3.724
0.18101038521360313,3.724,3.724
0.1810628153971774,3.724,3.724
0.18111393482616234,3.724,3.724
0.1811663650097367,3.724,3.724
0.18121879519331097,3.724,3.724
0.18127122537688523,3.724,3.724
0.1813236555604596,3.724,3.724
0.18137477498944454,3.724,3.724
0.18142851592760822,3.724,3.724
0.18148094611118248,3.724,3.724
0.18153206554016754,3.724,3.724
0.1815844957237418,3.724,3.724
0.18163692590731606,3.724,3.724
0.18168935609089032,3.724,3.724
0.1817417862744647,3.724,3.724
0.18179421645803895,3.724,3.724
0.1818466466416131,3.724,3.724
0.18189907682518747,3.725,3.725
0.18195150700876173,3.725,3.725
0.18200393719233598,3.725,3.725
0.18205636737591024,3.725,3.725
0.18210879755948461,3.725,3.725
0.18216122774305887,3.725,3.725
0.18221365792663313,3.725,3.725
0.1822660881102074,3.725,3.725
0.18231851829378176,3.725,3.725
0.1823709484773559,3.725,3.725
0.18242337866093017,3.725,3.725
0.18247580884450443,3.725,3.725
0.1825282390280788,3.725,3.725
0.18257935845706386,3.725,3.725
0.182631788640638,3.725,3.725
0.18268421882421226,3.725,3.725
0.18273664900778663,3.725,3.725
0.1827890791913609,3.725,3.725
0.18284019862034595,3.725,3.725
0.1828926288039201,3.725,3.725
0.18294505898749447,3.725,3.725
0.18299748917106873,3.725,3.725
0.183049919354643,3.725,3.725
0.18310234953821736,3.725,3.725
0.1831534689672023,3.725,3.725
0.18320589915077656,3.726,3.726
0.18325701857976162,3.726,3.726
0.183309448763336,3.726,3.726
0.18336187894691025,3.725,3.725
0.1834143091304844,3.726,3.726
0.18346673931405866,3.726,3.726
0.18351785874304383,3.726,3.726
0.18357028892661809,3.726,3.726
0.18362271911019235,3.726,3.726
0.1836738385391773,3.726,3.726
0.18372626872275166,3.726,3.726
0.18377869890632592,3.726,3.726
0.18383112908990018,3.726,3.726
0.18388355927347444,3.726,3.726
0.1839359894570487,3.726,3.726
0.18398841964062296,3.726,3.726
0.18403953906960802,3.726,3.726
0.18409196925318227,3.726,3.726
0.18414439943675653,3.726,3.726
0.1841968296203308,3.726,3.726
0.18424925980390505,3.726,3.726
0.1843016899874793,3.726,3.726
0.18435412017105368,3.726,3.726
0.18440655035462794,3.726,3.726
0.1844589805382022,3.726,3.726
0.18451141072177646,3.726,3.726
0.18456384090535083,3.726,3.726
0.1846162710889251,3.726,3.726
0.18466870127249935,3.726,3.726
0.1847211314560736,3.726,3.726
0.18477356163964787,3.727,3.727
0.18482599182322212,3.727,3.727
0.18487842200679638,3.727,3.727
0.18493085219037075,3.727,3.727
0.184983282373945,3.727,3.727
0.18503571255751927,3.727,3.727
0.18508814274109353,3.727,3.727
0.1851405729246679,3.727,3.727
0.18519169235365285,3.727,3.727
0.1852441225372271,3.727,3.727
0.18529524196621205,3.727,3.727
0.18534767214978642,3.727,3.727
0.18540010233336068,3.727,3.727
0.18545253251693494,3.727,3.727
0.1855049627005092,3.727,3.727
0.18555739288408357,3.727,3.727
0.18560982306765783,3.727,3.727
0.1856622532512321,3.727,3.727
0.18571468343480646,3.727,3.727
0.18576711361838072,3.727,3.727
0.18581954380195487,3.727,3.727
0.18587197398552913,3.727,3.727
0.1859244041691035,3.727,3.727
0.18597683435267776,3.727,3.727
0.18602926453625201,3.727,3.727
0.18608169471982627,3.727,3.727
0.18613412490340064,3.727,3.727
0.1861865550869749,3.728,3.728
0.18623898527054916,3.727,3.727
0.18629141545412342,3.728,3.728
0.18634384563769768,3.728,3.728
0.18639627582127194,3.728,3.728
0.1864487060048462,3.728,3.728
0.18650113618842057,3.728,3.728
0.18655356637199483,3.728,3.728
0.1866059965555691,3.728,3.728
0.18665842673914335,3.728,3.728
0.18671085692271772,3.728,3.728
0.18676328710629198,3.728,3.728
0.18681571728986623,3.728,3.728
0.1868681474734405,3.728,3.728
0.18692057765701475,3.728,3.728
0.186973007840589,3.728,3.728
0.18702543802416327,3.728,3.728
0.18707786820773753,3.728,3.728
0.1871302983913119,3.728,3.728
0.18718141782029685,3.728,3.728
0.1872338480038711,3.728,3.728
0.18728627818744537,3.728,3.728
0.18733870837101974,3.728,3.728
0.187391138554594,3.728,3.728
0.18744356873816825,3.728,3.728
0.18749599892174262,3.728,3.728
0.18754842910531688,3.728,3.728
0.18760085928889114,3.728,3.728
0.1876532894724654,3.728,3.728
0.18770571965603977,3.728,3.728
0.18775814983961392,3.728,3.728
0.18781058002318818,3.728,3.728
0.18786301020676244,3.729,3.729
0.1879154403903368,3.729,3.729
0.18796787057391107,3.729,3.729
0.18802030075748533,3.728,3.728
0.18807273094105958,3.729,3.729
0.18812516112463396,3.729,3.729
0.18817759130820821,3.729,3.729
0.18823002149178247,3.729,3.729
0.18828245167535673,3.729,3.729
0.188334881858931,3.729,3.729
0.18838731204250525,3.729,3.729
0.1884384314714903,3.729,3.729
0.18849086165506468,3.729,3.729
0.18854329183863883,3.729,3.729
0.18859572202221309,3.729,3.729
0.18864815220578735,3.729,3.729
0.18870058238936172,3.729,3.729
0.18875170181834677,3.729,3.729
0.18880413200192092,3.729,3.729
0.18885787294008471,3.729,3.729
0.18891161387824829,3.729,3.729
0.18896404406182254,3.729,3.729
0.1890151634908076,3.729,3.729
0.18906759367438186,3.729,3.729
0.18912002385795612,3.729,3.729
0.18917114328694118,3.729,3.729
0.18922357347051544,3.729,3.729
0.1892760036540898,3.729,3.729
0.18932843383766396,3.729,3.729
0.18938086402123822,3.729,3.729
0.18943329420481259,3.729,3.729
0.18948572438838684,3.73,3.73
0.1895381545719611,3.729,3.729
0.18959058475553536,3.73,3.73
0.18964301493910973,3.73,3.73
0.189695445122684,3.73,3.73
0.18974787530625825,3.73,3.73
0.1898003054898325,3.73,3.73
0.18985273567340677,3.73,3.73
0.18990516585698103,3.73,3.73
0.1899575960405553,3.73,3.73
0.19000871546954035,3.73,3.73
0.19006114565311472,3.73,3.73
0.19011226508209966,3.73,3.73
0.19016469526567392,3.73,3.73
0.19021712544924818,3.73,3.73
0.19026955563282255,3.73,3.73
0.1903219858163968,3.73,3.73
0.19037441599997096,3.73,3.73
0.19042684618354533,3.73,3.73
0.1904792763671196,3.73,3.73
0.19053170655069385,3.73,3.73
0.1905841367342681,3.73,3.73
0.19063656691784248,3.73,3.73
0.19068899710141674,3.73,3.73
0.190741427284991,3.73,3.73
0.19079385746856525,3.73,3.73
0.1908449768975503,3.73,3.73
0.19089740708112457,3.73,3.73
0.19094852651010952,3.73,3.73
0.19100095669368378,3.73,3.73
0.19105338687725815,3.73,3.73
0.1911058170608324,3.73,3.73
0.19115824724440666,3.73,3.73
0.19121198818257035,3.73,3.73
0.1912644183661446,3.731,3.731
0.19131684854971887,3.731,3.731
0.19136927873329312,3.73,3.73
0.1914217089168675,3.731,3.731
0.19147413910044175,3.731,3.731
0.1915252585294267,3.731,3.731
0.19157768871300096,3.731,3.731
0.19163011889657533,3.731,3.731
0.1916825490801496,3.731,3.731
0.19173497926372385,3.731,3.731
0.1917874094472981,3.731,3.731
0.19183983963087248,3.731,3.731
0.19189226981444674,3.731,3.731
0.191944699998021,3.731,3.731
0.19199713018159525,3.731,3.731
0.1920495603651695,3.731,3.731
0.19210199054874377,3.731,3.731
0.19215442073231803,3.731,3.731
0.19220816167048183,3.731,3.731
0.19226059185405597,3.731,3.731
0.19231302203763023,3.731,3.731
0.1923654522212046,3.731,3.731
0.19241788240477886,3.731,3.731
0.19246900183376392,3.731,3.731
0.19252143201733807,3.731,3.731
0.19257386220091244,3.731,3.731
0.1926262923844867,3.731,3.731
0.19267872256806096,3.731,3.731
0.19273115275163522,3.731,3.731
0.19278358293520959,3.731,3.731
0.19283601311878384,3.731,3.731
0.1928884433023581,3.731,3.731
0.19294087348593236,3.731,3.731
0.19299330366950673,3.731,3.731
0.193045733853081,3.731,3.731
0.19309816403665514,3.731,3.731
0.1931505942202295,3.731,3.731
0.19320302440380377,3.732,3.732
0.19325545458737803,3.731,3.731
0.1933078847709523,3.732,3.732
0.19336031495452666,3.732,3.732
0.1934114343835116,3.732,3.732
0.19346386456708586,3.732,3.732
0.19351498399607092,3.732,3.732
0.19356741417964518,3.732,3.732
0.19361984436321944,3.732,3.732
0.1936722745467937,3.732,3.732
0.19372470473036796,3.732,3.732
0.19377713491394233,3.732,3.732
0.1938295650975166,3.732,3.732
0.19388068452650153,3.732,3.732
0.1939331147100758,3.732,3.732
0.19398554489365016,3.732,3.732
0.19403797507722442,3.732,3.732
0.19409040526079868,3.732,3.732
0.19414283544437294,3.732,3.732
0.1941952656279473,3.732,3.732
0.19424769581152157,3.732,3.732
0.19430012599509583,3.732,3.732
0.1943525561786702,3.732,3.732
0.19440498636224435,3.732,3.732
0.1944574165458186,3.732,3.732
0.19450853597480366,3.732,3.732
0.19456096615837803,3.732,3.732
0.1946133963419523,3.732,3.732
0.19466451577093724,3.732,3.732
0.1947169459545115,3.732,3.732
0.19476937613808587,3.732,3.732
0.19482180632166013,3.732,3.732
0.19487292575064508,3.732,3.732
0.19492404517963002,3.732,3.732
0.1949764753632044,3.732,3.732
0.19502890554677865,3.732,3.732
0.1950813357303529,3.732,3.732
0.19513376591392717,3.732,3.732
0.19518488534291223,3.732,3.732
0.1952373155264865,3.732,3.732
0.19528974571006075,3.732,3.732
0.195342175893635,3.732,3.732
0.19539329532262006,3.733,3.733
0.19544572550619432,3.732,3.732
0.19549815568976858,3.732,3.732
0.19555058587334284,3.732,3.732
0.1956017053023279,3.733,3.733
0.19565282473131296,3.733,3.733
0.19570525491488722,3.732,3.732
0.19575768509846148,3.733,3.733
0.19581011528203585,3.733,3.733
0.19586254546561,3.733,3.733
0.19591497564918425,3.733,3.733
0.1959674058327585,3.733,3.733
0.19601983601633288,3.733,3.733
0.19607226619990714,3.733,3.733
0.1961246963834814,3.733,3.733
0.19617712656705566,3.733,3.733
0.19622955675063003,3.733,3.733
0.1962819869342043,3.733,3.733
0.19633572787236786,3.733,3.733
0.19638815805594223,3.733,3.733
0.1964405882395165,3.733,3.733
0.19649301842309075,3.733,3.733
0.196545448606665,3.733,3.733
0.19659787879023938,3.733,3.733
0.19665030897381364,3.733,3.733
0.19670273915738778,3.733,3.733
0.19675516934096215,3.733,3.733
0.1968062887699472,3.733,3.733
0.19685871895352147,3.733,3.733
0.19691114913709573,3.733,3.733
0.19696357932067,3.733,3.733
0.19701600950424425,3.733,3.733
0.1970684396878185,3.733,3.733
0.19712086987139277,3.733,3.733
0.19717330005496714,3.733,3.733
0.19722441948395208,3.733,3.733
0.19727684966752634,3.733,3.733
0.1973292798511006,3.733,3.733
0.19738171003467497,3.733,3.733
0.19743414021824923,3.734,3.734
0.19748525964723418,3.733,3.733
0.19753768983080844,3.733,3.733
0.1975901200143828,3.734,3.734
0.19764255019795707,3.733,3.733
0.19769366962694213,3.734,3.734
0.19774609981051627,3.733,3.733
0.19779721923950144,3.734,3.734
0.1978496494230757,3.734,3.734
0.19790207960664996,3.734,3.734
0.19795450979022422,3.733,3.733
0.19800693997379848,3.734,3.734
0.19805937015737274,3.734,3.734
0.198111800340947,3.734,3.734
0.19816423052452126,3.734,3.734
0.19821666070809563,3.734,3.734
0.19826909089166989,3.734,3.734
0.19832021032065483,3.734,3.734
0.1983726405042292,3.734,3.734
0.19842507068780346,3.734,3.734
0.19847881162596714,3.734,3.734
0.1985312418095413,3.734,3.734
0.19858367199311566,3.734,3.734
0.19863610217668992,3.734,3.734
0.19868853236026418,3.734,3.734
0.19874096254383855,3.734,3.734
0.1987933927274128,3.734,3.734
0.19884451215639776,3.734,3.734
0.19889694233997202,3.734,3.734
0.1989493725235464,3.734,3.734
0.19900180270712065,3.734,3.734
0.19905554364528422,3.734,3.734
0.1991079738288586,3.734,3.734
0.19916040401243285,3.734,3.734
0.1992128341960071,3.734,3.734
0.19926526437958136,3.734,3.734
0.19931769456315573,3.734,3.734
